lat,lon,blue,green,red,nir,swir1,swir2,ndvi,evi,savi,ndmi,nbr,elevation,slope,n_images,agbd_tonnes_per_ha
-18.09063927593496,12.86959568415428,1351.571428571429,1881.384615384616,2806.6,3488.0,5042.0,4053.2,0.1078444272279739,0.1690662590467813,0.162506218410095,-0.1876614093780517,-0.0738646015524864,973,12.631957054138184,215,3.8231082
-18.09023342594407,12.869927200220726,1335.0,1895.5,2709.5,3446.5,4997.6,4023.5,0.116858921945095,0.1881201234187169,0.1752746273950142,-0.1869938373565673,-0.0784481912851333,982,11.533615112304688,215,8.368969
-18.08861733803625,12.871251406801608,1616.0,2199.0,3058.0,3560.0,4949.666666666667,3645.0,0.0851063802838325,0.159356579078829,0.1276495893625342,-0.1553458273410797,-0.0112935164943337,1073,32.765010833740234,121,64.68212
-18.081697363698435,12.876893036790332,1335.0,1832.0,2470.4,3160.5,4162.0,3417.0,0.1178783997893333,0.2069434156934222,0.1768020601912863,-0.1354707777500152,-0.0393872335553169,1091,10.66063404083252,121,14.285264
-18.07883263333949,12.879221296006412,1545.428571428571,2055.555555555556,2598.0,3236.8,4452.5,3667.0,0.1105955019593238,0.2191628636816899,0.1661414986614625,-0.1646971255540847,-0.0727605894207954,997,18.18947029113769,121,21.426817
-18.07640882454833,12.881210008768504,1275.0,1758.0,2491.0,3025.0,4519.0,4031.5,0.1015209257602691,0.1663322861163995,0.1522664865502555,-0.2029648274183273,-0.1504789441823959,1094,28.14943504333496,60,12.696663
-18.05319673923187,12.900136943782895,1131.0,1600.0,2286.0,2909.0,4453.0,3910.0,0.121786780655384,0.1898027302056823,0.182662250889414,-0.2033622413873672,-0.1441166847944259,960,10.761466979980469,60,3.5508385
-18.05115604937033,12.901800044120836,1288.0,1820.0,2546.0,3219.0,4836.0,4364.0,0.1090161129832267,0.173755830820558,0.1635096315715911,-0.2014973163604736,-0.1536691337823867,942,2.159229516983032,60,2.2992277
-18.04219223848137,12.90910827130319,1032.0,1691.0,2794.0,3484.0,5314.0,5102.0,0.1148727610707283,0.1444055494434839,0.1722957372220429,-0.2067746371030807,-0.1917101889848709,938,2.159137725830078,60,1.3916254
-17.872075038658597,13.047789134699546,1274.0,1734.0,2184.0,2946.0,4240.0,3538.0,0.136981263756752,0.2645051194539249,0.2054530432387772,-0.1863128095865249,-0.0962434858083725,1172,4.000375747680664,59,2.686699
-17.85577194105061,13.061044021317404,1088.0,1568.0,2216.0,3118.0,4560.0,3488.0,0.1634121239185333,0.2698412698412699,0.2450971996231908,-0.1903073340654373,-0.0640760660171508,1169,1.345022201538086,59,2.7720664
-17.855364810969515,13.06137496753106,1300.0,1802.0,2362.0,3296.0,4467.0,3448.0,0.1409090906381607,0.248495437779072,0.2113464816167518,-0.1692776978015899,-0.0463154539465904,1174,4.727961540222168,59,2.0144055
-17.828446882933452,13.083217524510731,797.0,1108.0,1518.0,2446.0,3403.0,2713.0,0.1903846114873886,0.3194321206743566,0.2855426030525178,-0.1951903849840164,-0.0773666501045227,1136,8.66955852508545,59,3.1955523
-17.828039140559984,13.083548059820076,986.0,1352.0,1928.0,2800.0,3820.0,3020.0,0.149640291929245,0.2581493528963942,0.2244402481791205,-0.1635837256908416,-0.0514925383031368,1136,9.332691192626951,59,4.7272186
-17.823958044672104,13.08685222099812,770.0,1142.0,1582.0,2604.0,3572.0,2977.0,0.2454337924718856,0.4012392322804897,0.3680981595092024,-0.1539735049009323,-0.0712099596858024,1120,3.999356508255005,59,1.630395
-17.80767026428092,13.100056540548138,916.0,1418.0,2192.0,2880.0,4499.0,3936.0,0.1266255974769592,0.1800501882057716,0.1899221490290016,-0.2167422771453857,-0.1562552899122238,1144,1.344831943511963,59,1.81738
-17.740833264085595,13.154298893773849,856.7894736842105,1177.0,1624.3846153846157,2465.0,3209.0,2319.5,0.1925756186246872,0.3260561293927181,0.2891066732989211,-0.1460297405719757,0.0165020860731601,1348,8.564326286315918,112,15.361624
-17.739203620311756,13.155623360684343,844.0,1166.8,1647.2,2406.0,3623.3333333333335,2774.5,0.1795815080404281,0.3091289563327389,0.2692973450064955,-0.2137269079685211,-0.082052357494831,1341,8.344523429870605,112,5.6947904
-17.73309104015727,13.16058583239128,720.3333333333334,906.0,1280.0,2235.5,3137.0,2323.0,0.2380704879760742,0.4502382873298831,0.3576089655776555,-0.2027162313461303,-0.0628281608223915,1369,21.62175178527832,112,27.002604
-17.717623665494962,13.173131755978224,654.5,908.0,1391.0,2297.25,2752.0,2101.333333333333,0.2277002185583114,0.3103862763475256,0.3425475808884206,-0.1085348799824714,0.0171428676694631,1561,10.659998893737791,112,5.244015
-17.704559416402212,13.18368710246964,783.8333333333334,1261.7777777777778,2113.5,3021.6666666666665,4025.0,3492.8571428571427,0.1810661256313324,0.2429382352658343,0.2723093777886023,-0.1472847610712051,-0.0795677825808525,1453,4.7277936935424805,113,4.505998
-17.696389382985853,13.190288889298348,767.4583333333333,1243.111111111111,2161.5,2924.5,4375.571428571428,3508.633333333333,0.1463675945997238,0.1872688875098709,0.2194060195523931,-0.2020580470561981,-0.1030775159597396,1426,2.1557178497314453,114,8.075305
-17.691897374820616,13.19392094427538,841.7777777777778,1399.142857142857,2415.75,3245.666666666667,4488.75,3844.75,0.1433666497468948,0.1694314715865222,0.2150313266837404,-0.1591999381780624,-0.0882592648267746,1415,0.0,114,6.519322
-17.687817222129393,13.197223577056608,670.5,1116.8148148148148,2150.611111111112,3052.9166666666665,4648.0,3996.083333333333,0.1631682515144348,0.190795146122402,0.2452435048096235,-0.2058611810207367,-0.1394420713186264,1412,2.6872403621673584,114,5.3624363
-17.687409390226758,13.1975539168189,793.65,1242.5625,2334.0,3231.454545454545,4917.5,4276.666666666667,0.1570910960435867,0.1926596118513066,0.235350875900551,-0.2127917855978012,-0.1421642005443573,1413,3.996481895446777,114,4.505998
-17.68659364552458,13.198214732229852,854.2,1439.9166666666667,2622.5636363636363,3419.92,5158.0,4537.5,0.1358980685472488,0.1631062725347668,0.2024009392154952,-0.1983350366353988,-0.1430817246437072,1410,1.854334115982056,114,7.9665065
-17.685777866109156,13.198875724192886,548.5217391304348,856.5333333333333,1567.7,2472.25,3795.1666666666665,3086.666666666667,0.1978655904531479,0.2618711890610797,0.2951057253054891,-0.2175632715225219,-0.1181677654385566,1409,1.9462549686431885,114,9.793799
-17.68292381685351,13.201189975122976,669.8260869565217,1051.5,1970.5454545454545,2926.6666666666665,4391.25,3700.3333333333335,0.1922251135110855,0.2534601060863405,0.2878290297456859,-0.2071707844734192,-0.1274274140596389,1405,2.093973398208618,114,4.1052823
-17.681292526741068,13.202512686081205,800.2142857142857,1327.25,2428.3714285714286,3307.333333333333,5019.333333333333,4329.4,0.143984168767929,0.1750197540120252,0.2157008380134262,-0.2039152532815933,-0.1423317641019821,1401,0.9274099469184875,114,5.9426656
-17.670266157459007,13.211421266589555,772.5,1228.0,2182.0,3183.0,5009.5,4307.0,0.1713919341564178,0.2160886399962814,0.2570634812412845,-0.2303143292665481,-0.1564781814813614,1370,2.945232391357422,54,2.7720664
-17.669857418437093,13.211750544812238,815.5,1358.0,2506.5,3399.0,5328.0,4748.5,0.1512113064527511,0.1824554739650146,0.2267975520759905,-0.2236944288015365,-0.1614570021629333,1369,0.0,54,6.421393
-17.669040062589556,13.212409081069804,826.0,1330.0,2354.5,3278.0,4914.5,4202.0,0.1589817404747009,0.2030171800129844,0.2384523209702164,-0.2083860784769058,-0.132476806640625,1369,0.9274099469184875,54,3.265132
-17.66740521908716,13.21372642465352,759.0,1184.0,1946.5,2844.0,4521.0,3736.0,0.1848353743553161,0.2512042214583286,0.2772234748127137,-0.2263549119234085,-0.1265257149934768,1366,1.3442800045013428,54,6.2919526
-17.664954374978663,13.21570350636229,828.0,1324.0,2254.5,3198.0,5216.0,4487.5,0.168843075633049,0.2255332507828272,0.2532414571298778,-0.2421375662088394,-0.165833443403244,1365,1.3442691564559937,54,6.2919526
